date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,has_basement,log_price,log_sqft_living,log_sqft_lot
20-08-2014,365000.0,2,1,960,223898,1.0,0,0,3,6,960,0,1985,0,98014,47.6668,-121.892,1830,230868,Sem Porão,12.807655372286902,6.8679744089702925,12.318950336297283
29-06-2014,325000.0,5,2,2130,6222,1.0,0,0,3,7,1300,830,1991,0,98118,47.5272,-122.276,2130,6222,Com Porão,12.691583538230217,7.664346632098617,8.736007384569218
10-12-2014,245000.0,4,1,2020,8800,1.0,0,0,4,8,2020,0,1969,0,98023,47.3202,-122.384,2320,8000,Sem Porão,12.409017571151187,7.611347717403621,9.082620630373812
26-09-2014,182000.0,3,1,1060,7350,1.0,0,0,4,7,1060,0,1959,0,98032,47.3809,-122.287,1060,7350,Sem Porão,12.111767460549332,6.966967138613983,8.902591637374087
03-06-2014,440000.0,2,1,1230,6600,1.0,0,0,3,7,1130,100,1906,0,98118,47.5573,-122.282,1260,5060,Com Porão,12.994532278619134,7.115582126184454,8.79497643168877
31-07-2014,225000.0,3,2,2510,12013,2.0,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,1870,8017,Sem Porão,12.323860125621126,7.828436359157585,9.393827915410107
14-01-2015,358000.0,3,2,2510,12013,2.0,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314,1870,8017,Sem Porão,12.788291058675025,7.828436359157585,9.393827915410107
02-12-2014,580000.0,5,2,2720,5000,1.5,0,0,4,7,1530,1190,1939,0,98117,47.6827,-122.376,1210,5000,Com Porão,13.270785106659046,7.908754738783246,8.517393171418904
22-04-2015,240000.0,3,1,1070,8886,1.0,0,0,4,7,1070,0,1984,0,98030,47.3516,-122.166,1730,9461,Sem Porão,12.388398368982115,6.976348070447749,9.092344813738475
13-04-2015,700000.0,4,3,3580,43093,1.0,0,0,4,8,3580,0,1990,0,98024,47.5595,-121.901,2070,43093,Sem Porão,13.45883704259595,8.183397369998433,10.67113905526418
29-07-2014,325000.0,4,2,2230,8500,2.0,0,0,3,8,2230,0,1994,0,98022,47.2082,-122.009,2270,8770,Sem Porão,12.691583538230217,7.7102051944325325,9.04793908261736
14-11-2014,488000.0,4,2,2500,10890,1.0,0,0,5,7,1800,700,1978,0,98034,47.7318,-122.239,2500,7467,Com Porão,13.098072734013513,7.824445930877619,9.295692039075686
10-09-2014,875000.0,4,1,1670,4600,1.5,0,0,5,8,1670,0,1906,0,98103,47.6838,-122.332,1820,4600,Sem Porão,13.681980308196241,7.421177528595393,8.434028950155469
02-06-2014,615000.0,4,2,2150,9070,2.0,0,0,4,8,2150,0,1985,0,98052,47.7279,-122.107,2230,8995,Sem Porão,13.329379172803593,7.67368812926773,9.112837790614945
20-11-2014,321000.0,3,2,2020,4183,2.0,0,0,3,7,2020,0,2012,0,98038,47.3658,-122.017,2030,4140,Sem Porão,12.679199517372098,7.611347717403621,8.339023005744759
02-06-2014,1035000.0,3,2,2230,5750,2.0,0,0,3,9,2230,0,2003,0,98033,47.6938,-122.213,1900,8238,Sem Porão,13.849912950864715,7.7102051944325325,8.657129031713755
24-04-2015,299500.0,2,1,740,6300,1.0,0,0,3,6,740,0,1942,0,98126,47.5158,-122.376,740,6300,Sem Porão,12.60987303543023,6.608000625296087,8.748463629942055
14-04-2015,459000.0,4,1,2020,9583,2.0,0,0,4,7,2020,0,1963,0,98034,47.7283,-122.238,1770,8625,Sem Porão,13.036807667689546,7.611347717403621,9.16785032035523
12-09-2014,435000.0,3,2,1730,4065,2.0,0,0,3,8,1730,0,1996,0,98029,47.5668,-122.005,1730,4094,Sem Porão,12.983103608918753,7.456454555176209,8.310414994188292
10-10-2014,222000.0,3,1,1370,8280,1.0,0,0,4,7,1370,0,1980,0,98031,47.4096,-122.172,1850,7820,Sem Porão,12.310437165348775,7.223295679562314,9.0217190130337
27-10-2014,485000.0,4,1,1210,6380,1.5,0,0,3,7,1210,0,1936,0,98115,47.6924,-122.321,1340,6380,Sem Porão,13.091906231773164,7.099201743553092,8.761080103868347
29-04-2015,750000.0,5,3,2160,2323,3.0,0,0,3,9,2160,0,2007,0,98107,47.6726,-122.39,1750,4650,Sem Porão,13.527829818844937,7.6783263565068856,7.751045117971802
22-12-2014,266000.0,3,2,1550,6022,2.0,0,0,3,8,1550,0,1989,0,98003,47.3525,-122.304,1650,5627,Sem Porão,12.491255347155265,7.346655163176539,8.70334075304372
02-06-2014,455000.0,2,1,1170,6000,1.0,0,0,4,7,970,200,1941,0,98103,47.6994,-122.354,2130,6002,Com Porão,13.02805489573287,7.065613363597717,8.699681400989514
08-05-2015,490000.0,3,1,2020,215622,2.0,0,0,4,7,2020,0,1975,0,98070,47.4189,-122.499,1810,215622,Sem Porão,13.102162710901053,7.611347717403621,12.281286791362426
30-04-2015,280000.0,3,1,1740,8625,1.0,0,0,4,7,1240,500,1978,0,98023,47.3054,-122.38,1980,8625,Com Porão,12.54254845357358,7.462214939768189,9.062536177207788
05-08-2014,1450000.0,4,3,3100,3900,2.0,0,2,5,9,2090,1010,1923,0,98109,47.6385,-122.348,2110,3900,Com Porão,14.187074804051692,8.03947991910045,8.268988209506656
17-12-2014,291000.0,4,1,1590,24330,1.5,0,0,3,6,1140,450,1942,0,98168,47.4906,-122.309,1000,16228,Com Porão,12.581081982573842,7.372118028337787,10.09950653645368
17-04-2015,745000.0,5,3,2400,10126,2.0,0,3,3,8,2400,0,1981,0,98126,47.5726,-122.373,2250,3946,Sem Porão,13.521140839642674,7.783640596221253,9.222960403332285
07-08-2014,685900.0,3,2,2290,9142,1.0,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,1770,8035,Sem Porão,13.438488581424824,7.736743682453495,9.120743838164426
01-08-2014,160000.0,3,1,1610,7392,1.0,0,0,4,7,1610,0,1964,0,98001,47.3413,-122.28,1450,7392,Sem Porão,11.982935344196433,7.384610383176974,8.9082888855571
29-04-2015,650000.0,4,2,2240,9934,1.0,0,0,4,8,1490,750,1968,0,98005,47.6147,-122.166,2640,11622,Com Porão,13.384729180332174,7.714677473800927,9.203819154985917
19-02-2015,250000.0,2,1,850,6370,1.0,0,0,3,6,850,0,1951,0,98126,47.5198,-122.373,850,5170,Sem Porão,12.429220196836383,6.7464121285733745,8.759511722116487
18-02-2015,265000.0,2,1,920,1458,2.0,0,0,3,7,920,0,1995,0,98133,47.7081,-122.342,1110,1598,Sem Porão,12.487488878546145,6.825460036255307,7.285506548522785
05-11-2014,599000.0,5,3,2590,6180,1.0,0,0,3,7,1330,1260,1960,0,98118,47.551,-122.272,1560,6180,Com Porão,13.303018546545275,7.85979918056211,8.729235349659273
05-11-2014,199950.0,3,1,1340,7260,1.5,0,0,3,6,1340,0,1944,0,98178,47.4934,-122.237,1210,7260,Sem Porão,12.20582761551277,7.201170883281678,8.890272839380247
28-04-2015,712500.0,4,2,2420,11201,1.0,0,1,3,8,1420,1000,1948,1999,98118,47.5459,-122.265,3170,9385,Com Porão,13.47653659463273,7.791935956938058,9.323847612769777
22-10-2014,490000.0,2,1,1420,4305,1.0,0,0,4,7,920,500,1941,0,98115,47.6864,-122.311,1420,4305,Com Porão,13.102162710901053,7.259116128097101,8.367764677924308
20-06-2014,511500.0,4,1,1360,6000,1.5,0,0,3,7,1360,0,1917,0,98115,47.6854,-122.288,1710,6000,Sem Porão,13.14510481940612,7.215975002651466,8.699681400989514
19-03-2015,299000.0,3,1,1510,6200,1.0,0,0,3,6,1010,500,1955,0,98118,47.5293,-122.274,1710,8623,Com Porão,12.608202196848836,7.32052696227274,8.732465848349879
14-08-2014,685000.0,4,2,2650,25248,1.0,0,2,3,9,2330,320,1954,0,98177,47.7537,-122.373,3020,23135,Com Porão,13.437175577097312,7.8826922062890254,10.136541829958853
25-08-2014,597000.0,4,2,2120,4000,1.5,0,0,4,7,1720,400,1927,0,98117,47.688,-122.383,1760,4000,Com Porão,13.299674067415213,7.659642954564682,8.294299608857235
08-09-2014,210000.0,3,1,1200,7200,1.0,0,0,3,6,1200,0,1977,0,98030,47.3746,-122.183,1200,7420,Sem Porão,12.25486757159303,7.0909098220799835,8.881975184248867
30-05-2014,659000.0,4,2,3190,11375,1.0,0,0,5,8,2210,980,1946,0,98125,47.704,-122.3,1100,8500,Com Porão,13.398480330934175,8.068089626278244,9.339261152043022
04-06-2014,540000.0,3,1,1050,4160,1.0,0,0,4,7,1050,0,1925,0,98115,47.6756,-122.3,1580,3680,Sem Porão,13.199326270390594,6.957497370876951,8.333510708982942
30-03-2015,469000.0,3,2,1300,22605,1.0,0,0,3,7,1300,0,1998,0,98056,47.5337,-122.187,2250,10215,Sem Porão,13.058360179622305,7.170888478512505,10.025970636750676
30-04-2015,1065000.0,3,2,3970,263538,1.5,0,0,3,9,3970,0,1991,0,98024,47.6067,-121.952,3970,194676,Sem Porão,13.878486296092358,8.286773231131251,12.481956643601643
14-07-2014,575000.0,5,2,2990,7500,1.0,0,2,3,9,1800,1190,1972,0,98177,47.7707,-122.369,2800,9860,Com Porão,13.26212705890841,8.003363058629947,8.922791623969637
31-07-2014,725000.0,4,2,2440,7042,1.5,0,2,4,7,1640,800,1941,0,98116,47.5731,-122.408,2170,7900,Com Porão,13.493928313146206,7.80016307039296,8.85978949474541
17-09-2014,299950.0,4,1,1170,5400,1.0,0,0,5,6,1170,0,1953,0,98056,47.492,-122.172,1100,5400,Sem Porão,12.611374406964662,7.065613363597717,8.594339400592892
21-04-2015,375000.0,4,2,2270,18450,1.0,0,0,3,7,2270,0,1961,0,98001,47.3264,-122.262,2150,18450,Sem Porão,12.834683971615659,7.7279755421055585,9.822873848541882
18-11-2014,342450.0,3,1,1280,5525,1.0,0,0,3,7,1280,0,1962,0,98133,47.7339,-122.336,1330,5286,Sem Porão,12.743883860756114,7.155396301896734,8.617219505483362
29-10-2014,315000.0,4,2,1950,3225,2.0,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225,Sem Porão,12.660331092405906,7.576097340623111,8.078998258685154
22-12-2014,328000.0,4,2,1930,3840,1.0,0,0,3,7,1170,760,1997,0,98106,47.5303,-122.346,1610,3840,Com Porão,12.700771936142122,7.565793282428515,8.253488028345904
09-05-2014,323000.0,4,2,1970,7213,1.0,0,0,3,8,1170,800,1977,0,98058,47.4424,-122.126,1980,7045,Com Porão,12.685410698175234,7.58629630715272,8.883778861463485
22-10-2014,320000.0,4,3,1820,3120,1.0,0,0,3,7,1000,820,1997,0,98118,47.5468,-122.274,1600,5001,Com Porão,12.676079399771027,7.507141079727608,8.045908742270779
29-12-2014,550000.0,2,1,950,4080,1.0,0,0,4,7,950,0,1924,0,98117,47.6765,-122.384,1120,4080,Sem Porão,13.217675375388819,6.85751406254539,8.314097335405807
20-05-2014,1212500.0,4,3,4560,16643,1.0,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177,Com Porão,14.008195726535703,8.4252971767117,9.719805070102831
27-08-2014,1200000.0,4,3,4560,16643,1.0,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177,Com Porão,13.997832948091215,8.4252971767117,9.719805070102831
21-01-2015,120000.0,3,1,1150,8924,1.0,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,Sem Porão,11.695255355062795,7.048386408721883,9.09661160664784
30-04-2015,175000.0,3,1,1150,8924,1.0,0,0,3,6,1150,0,1943,0,98030,47.3865,-122.217,1492,8924,Sem Porão,12.07254696717504,7.048386408721883,9.09661160664784
16-09-2014,169900.0,3,1,910,5800,1.5,0,0,4,5,910,0,1900,0,98022,47.2068,-121.992,1400,6766,Sem Porão,12.042971193457888,6.814542897259958,8.665785595466064
11-12-2014,335000.0,2,1,1070,6678,1.0,0,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788,Sem Porão,12.721888795877375,6.976348070447749,8.806723554725636
10-09-2014,613200.0,3,2,2050,3320,1.5,0,0,4,7,1580,470,1927,0,98105,47.6719,-122.301,1760,4150,Com Porão,13.326448056767768,7.62608275807238,8.108021221376747
07-05-2014,420000.0,2,1,1040,3500,1.5,0,0,4,6,1040,0,1904,0,98144,47.588,-122.304,1340,1213,Sem Porão,12.948012371209098,6.947937068614969,8.160803920954665
25-08-2014,1000000.0,4,3,3320,8587,3.0,0,0,3,11,2950,370,2008,0,98103,47.691,-122.337,1860,5668,Com Porão,13.815511557963774,8.108021221376747,9.058121158998672
17-06-2014,342000.0,2,1,740,6180,1.0,0,0,3,6,740,0,1948,0,98118,47.5517,-122.272,1330,4635,Sem Porão,12.742568940017076,6.608000625296087,8.729235349659273
23-07-2014,850000.0,4,2,3380,90968,1.0,0,0,4,9,1690,1690,1979,0,98075,47.5936,-122.077,3380,42740,Com Porão,13.652992804936396,8.125926802707886,11.418274068120754
18-12-2014,582000.0,2,1,1210,4141,1.0,0,0,4,7,910,300,1942,0,98117,47.686,-122.382,1310,4141,Com Porão,13.274227444925158,7.099201743553092,8.328934041955529
31-10-2014,475000.0,3,2,2480,6031,2.0,0,0,3,8,2480,0,2001,0,98155,47.772,-122.297,1850,7704,Sem Porão,13.07107218827772,7.816416983691801,8.704833909687792
05-05-2014,570000.0,3,2,2010,6000,1.0,0,0,3,8,1330,680,1975,0,98052,47.6912,-122.115,2080,8260,Com Porão,13.25339339419516,7.606387389772652,8.699681400989514
24-03-2015,826600.0,4,3,3230,5000,1.5,0,0,4,7,1750,1480,1916,0,98105,47.6702,-122.3,1730,4000,Com Porão,13.625077390834019,8.080546965824498,8.517393171418904
21-10-2014,387000.0,2,2,1170,1394,2.0,0,0,3,8,1170,0,2001,0,98122,47.6131,-122.297,1250,3136,Sem Porão,12.866182555987908,7.065613363597717,7.240649694255466
21-05-2014,330000.0,3,1,1250,9126,1.0,0,0,3,7,1250,0,1969,0,98077,47.7554,-122.076,1440,10620,Sem Porão,12.706850963741102,7.1316985104669115,9.118992332516877
25-07-2014,653450.0,3,2,2070,49658,1.0,0,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160,Com Porão,13.390022828362982,7.635786861395585,10.812934921928274
11-09-2014,285000.0,2,1,1050,3088,1.0,0,0,3,7,1050,0,2005,0,98029,47.5471,-121.996,1890,2772,Sem Porão,12.560247968016562,6.957497370876951,8.035602692918582
14-08-2014,217000.0,3,1,1400,7800,1.0,0,0,3,7,1400,0,1962,0,98059,47.4789,-122.159,1400,7800,Sem Porão,12.28765724080691,7.244941546337007,8.962007209588313
23-02-2015,615000.0,3,1,1120,12500,1.0,0,0,4,7,1120,0,1977,0,98033,47.6842,-122.2,2380,10000,Sem Porão,13.329379172803593,7.02197642307216,9.433563920090563
03-06-2014,580135.0,4,2,3150,5886,2.0,0,0,3,8,3150,0,2014,0,98059,47.4787,-122.122,2650,5886,Sem Porão,13.271017837794437,8.055475141757274,8.68050180902826
30-07-2014,1150000.0,4,3,4540,19767,2.0,0,0,3,11,4200,340,1998,0,98006,47.5445,-122.137,3990,12881,Com Porão,13.955273369904273,8.420902531097951,9.891819747668446
29-10-2014,231200.0,3,2,1400,8821,1.0,0,0,3,7,1400,0,1991,0,98022,47.1949,-121.989,1450,8721,Sem Porão,12.351042741030522,7.244941546337007,9.085003880664885
16-06-2014,680000.0,4,2,2500,4950,2.0,0,0,3,8,2500,0,2010,0,98053,47.6964,-122.017,2500,4950,Sem Porão,13.429849547739444,7.824445930877619,8.507344855361422
25-07-2014,267500.0,3,1,1390,2153,2.0,0,0,3,7,1390,0,2001,0,98118,47.5506,-122.29,1100,2617,Sem Porão,12.496878583628968,7.237778191923443,7.675081857716334
04-08-2014,942000.0,4,2,3160,37200,2.0,0,3,3,8,2310,850,1939,0,98125,47.7214,-122.285,3130,20000,Com Porão,13.755761615129062,8.058643712215618,10.524090921620362
19-06-2014,435000.0,3,1,1310,8065,1.0,0,0,4,6,1310,0,1948,0,98117,47.701,-122.368,1420,8100,Sem Porão,12.983103608918753,7.1785454837637,8.995412975433313
10-06-2014,315000.0,2,1,1740,3622,1.0,0,0,4,7,950,790,1924,0,98118,47.5541,-122.29,1270,3800,Com Porão,12.660331092405906,7.462214939768189,8.195057690895077
13-05-2014,354901.0,3,2,1490,1709,3.0,0,0,3,8,1490,0,2004,0,98125,47.7173,-122.299,1364,1709,Sem Porão,12.77959697400896,7.307202314764738,7.444248649496705
14-10-2014,439888.0,2,2,1300,6515,1.0,0,0,3,8,1300,0,2005,0,98053,47.7078,-122.013,1640,6009,Sem Porão,12.994277701341055,7.170888478512505,8.782015969721936
22-01-2015,360000.0,4,1,1460,3840,1.5,0,0,3,8,1340,120,1928,0,98106,47.533,-122.347,990,4200,Com Porão,12.793862088206213,7.2868764117507,8.253488028345904
31-12-2014,205000.0,4,1,1030,6621,1.0,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631,Sem Porão,12.230770136157428,6.93828448401696,8.798152718107191
12-06-2014,299995.0,3,2,1970,7500,2.0,0,0,3,8,1970,0,1988,0,98092,47.2658,-122.218,1950,8220,Sem Porão,12.611524420216115,7.58629630715272,8.922791623969637
23-09-2014,150000.0,2,1,790,7275,1.0,0,0,4,6,790,0,1944,0,98058,47.4771,-122.174,850,7399,Sem Porão,11.918397239722838,6.673297967767654,8.892336539638013
03-06-2014,575000.0,3,2,3800,33825,1.0,0,0,4,10,3330,470,1976,0,98042,47.3797,-122.152,3470,14484,Com Porão,13.26212705890841,8.24301946898925,10.428985016533987
05-05-2015,625000.0,3,2,2168,12616,2.0,0,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750,Sem Porão,13.345508528717259,7.682021510826875,9.442800389927742
29-05-2014,950000.0,4,3,4140,13392,2.0,0,0,3,11,4140,0,2000,0,98059,47.5261,-122.144,4140,11529,Sem Porão,13.76421831620775,8.328692583545568,9.502487461387123
10-02-2015,278800.0,4,2,2440,7797,1.0,0,0,3,8,1560,880,1965,0,98031,47.3895,-122.222,2090,8100,Com Porão,12.538253544662647,7.80016307039296,8.961622569542543
10-11-2014,713500.0,3,2,1720,4200,2.0,0,0,3,8,1720,0,1908,1992,98112,47.6285,-122.301,1720,4200,Sem Porão,13.477939117439742,7.450660796211539,8.343077871169383
25-03-2015,1900000.0,4,2,3020,11489,1.5,1,3,5,10,2110,910,1916,1988,98040,47.5395,-122.21,3890,11489,Com Porão,14.45736497045232,8.013343181386672,9.3492323708428
28-10-2014,439000.0,5,2,2610,5009,1.0,0,0,3,7,1710,900,1988,0,98117,47.6969,-122.366,1600,5040,Com Porão,12.992256969959042,7.8674885686991285,8.51919119407891
26-09-2014,425000.0,3,2,1500,8086,1.0,0,0,3,7,1060,440,1981,0,98027,47.5584,-122.081,1550,8086,Com Porão,12.959846800844963,7.313886831633462,8.998013113095823
25-08-2014,252500.0,4,2,2600,11280,1.5,0,0,3,7,1570,1030,1961,0,98003,47.336,-122.304,1660,11200,Com Porão,12.439170488085749,7.8636512654486515,9.33087517360492
12-05-2014,185000.0,3,1,1370,8470,1.0,0,0,4,7,1370,0,1961,0,98092,47.2874,-122.192,1710,8800,Sem Porão,12.128116509451258,7.223295679562314,9.044403844431551
23-09-2014,406550.0,5,2,2400,15781,1.0,0,0,4,7,1200,1200,1974,0,98074,47.622,-122.059,2390,7500,Com Porão,12.91546466135501,7.783640596221253,9.666625329080981
30-06-2014,243000.0,2,1,1068,1758,2.0,0,0,3,7,1068,0,1990,0,98028,47.7527,-122.244,1078,1315,Sem Porão,12.400820837540556,6.974478911025045,7.472500744737558
01-12-2014,500000.0,3,1,2220,8994,1.0,0,0,4,8,1110,1110,1962,0,98006,47.5473,-122.172,2220,8994,Com Porão,13.122365377402328,7.7057128238944275,9.104424146384634
13-05-2015,204750.0,2,1,880,7575,1.0,0,0,4,7,880,0,1942,0,98198,47.3757,-122.304,1800,7575,Sem Porão,12.229549885708273,6.78105762593618,8.932740634865914
09-09-2014,222000.0,3,1,1310,9273,1.0,0,0,4,7,1310,0,1968,0,98042,47.3683,-122.147,1710,9600,Sem Porão,12.310437165348775,7.1785454837637,9.134970064951407
23-05-2014,200000.0,4,1,1350,11507,1.0,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675,Sem Porão,12.206077645517674,7.208600337960199,9.35079772467144
21-10-2014,367000.0,3,2,1400,1320,3.0,0,2,3,8,1400,0,2006,0,98133,47.7147,-122.356,1490,1449,Sem Porão,12.813119851828635,7.244941546337007,7.186144304522325
14-05-2015,183000.0,3,1,1170,7320,1.0,0,0,3,7,1170,0,1962,0,98188,47.4685,-122.282,2040,7320,Sem Porão,12.117246896289503,7.065613363597717,8.898502209646642
10-12-2014,300000.0,3,2,1020,1570,2.0,0,0,3,7,720,300,2004,0,98144,47.5871,-122.317,1470,1249,Com Porão,12.611541086966115,6.928537818164665,7.359467638255621
19-08-2014,369000.0,3,1,1300,3844,1.0,0,0,3,7,1300,0,1985,0,98133,47.7024,-122.355,1290,3844,Sem Porão,12.818554633046093,7.170888478512505,8.254528881939745
31-07-2014,380000.0,3,2,2010,16736,2.0,0,0,4,6,2010,0,1929,0,98133,47.7643,-122.352,1890,11477,Sem Porão,12.847929163278053,7.606387389772652,9.725377116513638
03-02-2015,463000.0,3,2,1590,5009,2.0,0,0,4,6,1590,0,1985,0,98125,47.7012,-122.322,1730,6380,Sem Porão,13.045484492893253,7.372118028337787,8.51919119407891
08-12-2014,475000.0,3,1,1470,9750,1.0,0,0,3,7,1470,0,1963,0,98034,47.7155,-122.194,1300,9750,Sem Porão,13.07107218827772,7.293697720601438,9.18512512283512
24-03-2015,225000.0,3,1,1580,14400,1.0,0,0,4,7,1580,0,1981,0,98001,47.2598,-122.281,1480,9600,Sem Porão,12.323860125621126,7.365812837209472,9.575052927597383
11-05-2015,371000.0,3,1,1970,9512,1.0,0,0,3,8,1970,0,1968,0,98058,47.4545,-122.146,2250,10573,Sem Porão,12.82396003700373,7.58629630715272,9.160414563206457
27-08-2014,625000.0,3,2,2330,3141,2.0,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265,Sem Porão,13.345508528717259,7.754052639035757,8.052614818815567
29-01-2015,329000.0,3,1,1230,10725,1.0,0,0,3,7,1230,0,1980,0,98045,47.4431,-121.772,1250,10170,Sem Porão,12.703816069256568,7.115582126184454,9.280425979542871
10-02-2015,634000.0,3,1,2570,13000,2.0,0,0,4,7,2570,0,1962,0,98177,47.7705,-122.371,2570,8521,Sem Porão,13.359805810705184,7.852050207265889,9.472781556562168
07-11-2014,616000.0,4,2,3440,6915,2.0,0,0,3,10,3440,0,2006,0,98038,47.3538,-122.004,3200,6915,Sem Porão,13.331003865890963,8.14351740579748,8.84159284680318
24-04-2015,1824100.0,3,2,3330,20053,2.0,0,0,3,9,3330,0,1968,1998,98004,47.6395,-122.214,2870,20053,Sem Porão,14.416597820890415,8.11102783819368,9.90618391408387
19-03-2015,435000.0,4,2,1780,2684,2.0,0,0,3,7,1780,0,2002,0,98072,47.7642,-122.149,1670,2426,Sem Porão,12.983103608918753,7.484930283289661,7.895436006942965
15-04-2015,320000.0,4,2,2110,6295,2.0,0,0,3,8,2110,0,2000,0,98030,47.3641,-122.193,2720,6311,Sem Porão,12.676079399771027,7.65491704784832,8.74766979009724
14-01-2015,820000.0,4,3,2770,8049,2.0,0,0,3,9,2770,0,2002,0,98074,47.6469,-122.081,3410,7447,Sem Porão,13.617060838751888,7.9269635448629785,8.99342737041261
22-08-2014,310000.0,3,2,1590,3359,2.0,0,0,3,7,1590,0,2000,0,98019,47.7349,-121.986,1820,3383,Sem Porão,12.644330802262578,7.372118028337787,8.11969625295725
02-12-2014,443750.0,3,2,1460,968,2.0,0,0,3,7,1140,320,2003,0,98199,47.6601,-122.4,1460,1531,Com Porão,13.00301887329035,7.2868764117507,6.876264611890766
05-06-2014,795000.0,4,2,2070,13084,1.0,0,0,4,8,1700,370,1967,0,98040,47.5606,-122.222,2520,10180,Com Porão,13.586098651497313,7.635786861395585,9.479221814964246
04-11-2014,475000.0,3,2,2420,36862,1.0,0,0,4,8,1530,890,1957,0,98003,47.3264,-122.308,1670,9046,Com Porão,13.07107218827772,7.791935956938058,10.514963616951515
15-05-2014,585000.0,5,1,2000,3750,2.0,0,0,4,7,2000,0,1921,0,98103,47.6618,-122.355,1520,3750,Sem Porão,13.279368835614243,7.601402334583733,8.229777750081887
29-07-2014,315000.0,2,1,1010,7338,2.0,0,0,4,7,1010,0,1981,0,98056,47.5123,-122.19,1220,7719,Sem Porão,12.660331092405906,6.918695219020472,8.900957872545062
17-09-2014,635000.0,4,2,3050,7238,2.0,0,0,3,8,3050,0,1989,0,98029,47.5772,-122.013,2580,7228,Sem Porão,13.361381852676738,8.02322468471667,8.88723835429314
28-05-2014,305000.0,3,1,1160,11776,1.0,0,0,3,7,1160,0,1968,0,98077,47.7427,-122.074,1160,10050,Sem Porão,12.628070334272698,7.057036981697891,9.373903755841548
16-05-2014,785000.0,3,2,2180,5440,1.0,0,0,5,7,1100,1080,1904,0,98103,47.657,-122.345,1470,4109,Com Porão,13.573440270649085,7.687538766201629,8.601718146485926
